Date,number_sold
21/10/2011,818
22/10/2011,831
23/10/2011,823
24/10/2011,820
25/10/2011,814
26/10/2011,806
27/10/2011,812
28/10/2011,825
29/10/2011,813
30/10/2011,812
31/10/2011,811
01/11/2011,801
02/11/2011,820
03/11/2011,826
04/11/2011,804
05/11/2011,811
06/11/2011,821
07/11/2011,806
08/11/2011,825
09/11/2011,813
10/11/2011,805
11/11/2011,818
12/11/2011,800
13/11/2011,811
14/11/2011,833
15/11/2011,800
16/11/2011,815
17/11/2011,815
18/11/2011,822
19/11/2011,813
20/11/2011,801
21/11/2011,812
22/11/2011,804
23/11/2011,812
24/11/2011,795
25/11/2011,820
26/11/2011,839
27/11/2011,821
28/11/2011,813
29/11/2011,823
30/11/2011,818
01/12/2011,840
02/12/2011,816
03/12/2011,820
04/12/2011,815
05/12/2011,819
06/12/2011,813
07/12/2011,828
08/12/2011,801
09/12/2011,825
10/12/2011,830
11/12/2011,814
12/12/2011,810
13/12/2011,819
14/12/2011,810
15/12/2011,801
16/12/2011,820
17/12/2011,816
18/12/2011,813
19/12/2011,831
20/12/2011,814
21/12/2011,808
22/12/2011,842
23/12/2011,819
24/12/2011,817
25/12/2011,828
26/12/2011,830
27/12/2011,820
28/12/2011,819
29/12/2011,833
30/12/2011,834
31/12/2011,822
01/01/2012,832
02/01/2012,843
03/01/2012,823
04/01/2012,811
05/01/2012,824
06/01/2012,823
07/01/2012,844
08/01/2012,827
09/01/2012,838
10/01/2012,839
11/01/2012,822
12/01/2012,834
13/01/2012,829
14/01/2012,820
15/01/2012,852
16/01/2012,829
17/01/2012,816
18/01/2012,825
19/01/2012,819
20/01/2012,823
21/01/2012,838
22/01/2012,815
23/01/2012,827
24/01/2012,840
25/01/2012,816
26/01/2012,833
27/01/2012,831
28/01/2012,816
29/01/2012,850
30/01/2012,840
31/01/2012,823
01/02/2012,821
02/02/2012,838
03/02/2012,838
04/02/2012,816
05/02/2012,831
06/02/2012,823
07/02/2012,832
08/02/2012,820
09/02/2012,836
10/02/2012,838
11/02/2012,835
12/02/2012,854
13/02/2012,843
14/02/2012,836
15/02/2012,845
16/02/2012,844
17/02/2012,843
18/02/2012,850
19/02/2012,824
20/02/2012,855
21/02/2012,828
22/02/2012,799
23/02/2012,842
24/02/2012,833
25/02/2012,828
26/02/2012,843
27/02/2012,840
28/02/2012,823
29/02/2012,827
01/03/2012,834
02/03/2012,834
03/03/2012,847
04/03/2012,838
05/03/2012,815
06/03/2012,833
07/03/2012,822
08/03/2012,849
09/03/2012,856
10/03/2012,848
11/03/2012,825
12/03/2012,830
13/03/2012,821
14/03/2012,822
15/03/2012,865
16/03/2012,833
17/03/2012,839
18/03/2012,838
19/03/2012,835
20/03/2012,824
21/03/2012,849
22/03/2012,833
23/03/2012,847
24/03/2012,831
25/03/2012,850
26/03/2012,842
27/03/2012,839
28/03/2012,828
29/03/2012,834
30/03/2012,832
31/03/2012,817
01/04/2012,848
02/04/2012,841
03/04/2012,816
04/04/2012,823
05/04/2012,857
06/04/2012,854
07/04/2012,838
08/04/2012,841
09/04/2012,832
10/04/2012,840
11/04/2012,840
12/04/2012,845
13/04/2012,847
14/04/2012,828
15/04/2012,840
16/04/2012,861
17/04/2012,837
18/04/2012,819
19/04/2012,846
20/04/2012,855
21/04/2012,835
22/04/2012,835
23/04/2012,828
24/04/2012,843
25/04/2012,835
26/04/2012,835
27/04/2012,832
28/04/2012,835
29/04/2012,831
30/04/2012,836
01/05/2012,838
02/05/2012,838
03/05/2012,817
04/05/2012,827
05/05/2012,843
06/05/2012,832
07/05/2012,828
08/05/2012,832
09/05/2012,830
10/05/2012,853
11/05/2012,826
12/05/2012,834
13/05/2012,821
14/05/2012,842
15/05/2012,827
16/05/2012,834
17/05/2012,816
18/05/2012,821
19/05/2012,830
20/05/2012,842
21/05/2012,836
22/05/2012,828
23/05/2012,817
24/05/2012,841
25/05/2012,816
26/05/2012,839
27/05/2012,842
28/05/2012,837
29/05/2012,840
30/05/2012,838
31/05/2012,819
01/06/2012,816
02/06/2012,829
03/06/2012,826
04/06/2012,826
05/06/2012,852
06/06/2012,829
07/06/2012,826
08/06/2012,837
09/06/2012,855
10/06/2012,830
11/06/2012,831
12/06/2012,839
13/06/2012,808
14/06/2012,834
15/06/2012,825
16/06/2012,817
17/06/2012,815
18/06/2012,816
19/06/2012,801
20/06/2012,797
21/06/2012,831
22/06/2012,815
23/06/2012,839
24/06/2012,828
25/06/2012,829
26/06/2012,822
27/06/2012,834
28/06/2012,829
29/06/2012,836
30/06/2012,814
01/07/2012,829
02/07/2012,819
03/07/2012,820
04/07/2012,824
05/07/2012,820
06/07/2012,840
07/07/2012,833
08/07/2012,814
09/07/2012,822
10/07/2012,805
11/07/2012,834
12/07/2012,808
13/07/2012,814
14/07/2012,810
15/07/2012,837
16/07/2012,805
17/07/2012,818
18/07/2012,820
19/07/2012,828
20/07/2012,827
21/07/2012,824
22/07/2012,815
23/07/2012,830
24/07/2012,817
25/07/2012,798
26/07/2012,805
27/07/2012,810
28/07/2012,820
29/07/2012,825
30/07/2012,820
31/07/2012,818
01/08/2012,790
02/08/2012,836
03/08/2012,822
04/08/2012,823
05/08/2012,802
06/08/2012,818
07/08/2012,821
08/08/2012,817
09/08/2012,821
10/08/2012,805
11/08/2012,824
12/08/2012,813
13/08/2012,823
14/08/2012,813
15/08/2012,810
16/08/2012,816
17/08/2012,820
18/08/2012,819
19/08/2012,808
20/08/2012,815
21/08/2012,800
22/08/2012,801
23/08/2012,805
24/08/2012,823
25/08/2012,812
26/08/2012,809
27/08/2012,820
28/08/2012,813
29/08/2012,805
30/08/2012,821
31/08/2012,790
01/09/2012,796
02/09/2012,828
03/09/2012,830
04/09/2012,819
05/09/2012,811
06/09/2012,801
07/09/2012,822
08/09/2012,826
09/09/2012,817
10/09/2012,800
11/09/2012,797
12/09/2012,809
13/09/2012,800
14/09/2012,806
15/09/2012,829
16/09/2012,808
17/09/2012,819
18/09/2012,820
19/09/2012,791
20/09/2012,804
21/09/2012,806
22/09/2012,803
23/09/2012,810
24/09/2012,809
25/09/2012,808
26/09/2012,798
27/09/2012,796
28/09/2012,791
29/09/2012,818
30/09/2012,809
01/10/2012,811
02/10/2012,820
03/10/2012,808
04/10/2012,794
05/10/2012,823
06/10/2012,813
07/10/2012,817
08/10/2012,813
09/10/2012,802
10/10/2012,812
11/10/2012,799
12/10/2012,813
13/10/2012,809
14/10/2012,819
15/10/2012,796
16/10/2012,808
17/10/2012,808
18/10/2012,808
19/10/2012,824
20/10/2012,824
21/10/2012,827
22/10/2012,812
23/10/2012,829
24/10/2012,798
25/10/2012,820
26/10/2012,800
27/10/2012,813
28/10/2012,813
29/10/2012,814
30/10/2012,799
31/10/2012,804
01/11/2012,796
02/11/2012,796
03/11/2012,827
04/11/2012,835
05/11/2012,818
06/11/2012,823
07/11/2012,813
08/11/2012,810
09/11/2012,824
10/11/2012,816
11/11/2012,833
12/11/2012,819
13/11/2012,809
14/11/2012,829
15/11/2012,806
16/11/2012,809
17/11/2012,818
18/11/2012,811
19/11/2012,819
20/11/2012,810
21/11/2012,817
22/11/2012,802
23/11/2012,820
24/11/2012,817
25/11/2012,822
26/11/2012,803
27/11/2012,826
28/11/2012,830
29/11/2012,823
30/11/2012,815
01/12/2012,834
02/12/2012,822
03/12/2012,824
04/12/2012,800
05/12/2012,807
06/12/2012,825
07/12/2012,813
08/12/2012,810
09/12/2012,830
10/12/2012,823
11/12/2012,807
12/12/2012,825
13/12/2012,821
14/12/2012,816
15/12/2012,827
16/12/2012,840
17/12/2012,834
18/12/2012,845
19/12/2012,815
20/12/2012,818
21/12/2012,820
22/12/2012,822
23/12/2012,820
24/12/2012,821
25/12/2012,809
26/12/2012,818
27/12/2012,818
28/12/2012,843
29/12/2012,829
30/12/2012,835
31/12/2012,813
01/01/2013,817
02/01/2013,823
03/01/2013,815
04/01/2013,825
05/01/2013,835
06/01/2013,831
07/01/2013,841
08/01/2013,813
09/01/2013,824
10/01/2013,842
11/01/2013,825
12/01/2013,836
13/01/2013,832
14/01/2013,826
15/01/2013,798
16/01/2013,827
17/01/2013,831
18/01/2013,836
19/01/2013,839
20/01/2013,827
21/01/2013,834
22/01/2013,833
23/01/2013,827
24/01/2013,837
25/01/2013,849
26/01/2013,815
27/01/2013,823
28/01/2013,823
29/01/2013,831
30/01/2013,826
31/01/2013,822
01/02/2013,827
02/02/2013,837
03/02/2013,839
04/02/2013,858
05/02/2013,840
06/02/2013,822
07/02/2013,833
08/02/2013,847
09/02/2013,851
10/02/2013,843
11/02/2013,840
12/02/2013,815
13/02/2013,849
14/02/2013,840
15/02/2013,833
16/02/2013,842
17/02/2013,822
18/02/2013,851
19/02/2013,827
20/02/2013,837
21/02/2013,831
22/02/2013,842
23/02/2013,840
24/02/2013,823
25/02/2013,826
26/02/2013,829
27/02/2013,835
28/02/2013,842
01/03/2013,830
02/03/2013,828
03/03/2013,821
04/03/2013,827
05/03/2013,825
06/03/2013,821
07/03/2013,825
08/03/2013,851
09/03/2013,835
10/03/2013,836
11/03/2013,836
12/03/2013,838
13/03/2013,819
14/03/2013,823
15/03/2013,839
16/03/2013,840
17/03/2013,843
18/03/2013,815
19/03/2013,847
20/03/2013,822
21/03/2013,855
22/03/2013,820
23/03/2013,857
24/03/2013,847
25/03/2013,830
26/03/2013,820
27/03/2013,859
28/03/2013,849
29/03/2013,829
30/03/2013,834
31/03/2013,827
01/04/2013,842
02/04/2013,832
03/04/2013,831
04/04/2013,830
05/04/2013,830
06/04/2013,843
07/04/2013,842
08/04/2013,828
09/04/2013,846
10/04/2013,832
11/04/2013,840
12/04/2013,835
13/04/2013,838
14/04/2013,829
15/04/2013,844
16/04/2013,822
17/04/2013,827
18/04/2013,842
19/04/2013,842
20/04/2013,838
21/04/2013,841
22/04/2013,840
23/04/2013,835
24/04/2013,836
25/04/2013,837
26/04/2013,853
27/04/2013,831
28/04/2013,837
29/04/2013,827
30/04/2013,827
01/05/2013,838
02/05/2013,838
03/05/2013,843
04/05/2013,847
05/05/2013,825
06/05/2013,826
07/05/2013,829
08/05/2013,824
09/05/2013,846
10/05/2013,851
11/05/2013,848
12/05/2013,817
13/05/2013,827
14/05/2013,827
15/05/2013,836
16/05/2013,831
17/05/2013,819
18/05/2013,824
19/05/2013,837
20/05/2013,829
21/05/2013,812
22/05/2013,849
23/05/2013,830
24/05/2013,844
25/05/2013,852
26/05/2013,833
27/05/2013,827
28/05/2013,832
29/05/2013,852
30/05/2013,823
31/05/2013,846
01/06/2013,841
02/06/2013,810
03/06/2013,835
04/06/2013,845
05/06/2013,843
06/06/2013,824
07/06/2013,842
08/06/2013,818
09/06/2013,836
10/06/2013,832
11/06/2013,821
12/06/2013,830
13/06/2013,840
14/06/2013,833
15/06/2013,837
16/06/2013,836
17/06/2013,838
18/06/2013,847
19/06/2013,832
20/06/2013,828
21/06/2013,820
22/06/2013,811
23/06/2013,835
24/06/2013,846
25/06/2013,825
26/06/2013,812
27/06/2013,819
28/06/2013,835
29/06/2013,816
30/06/2013,821
01/07/2013,831
02/07/2013,825
03/07/2013,815
04/07/2013,821
05/07/2013,819
06/07/2013,831
07/07/2013,813
08/07/2013,818
09/07/2013,838
10/07/2013,813
11/07/2013,792
12/07/2013,824
13/07/2013,820
14/07/2013,824
15/07/2013,819
16/07/2013,821
17/07/2013,831
18/07/2013,812
19/07/2013,839
20/07/2013,819
21/07/2013,829
22/07/2013,812
23/07/2013,812
24/07/2013,802
25/07/2013,827
26/07/2013,823
27/07/2013,816
28/07/2013,817
29/07/2013,819
30/07/2013,805
31/07/2013,818
01/08/2013,822
02/08/2013,816
03/08/2013,823
04/08/2013,813
05/08/2013,821
06/08/2013,821
07/08/2013,818
08/08/2013,801
09/08/2013,826
10/08/2013,820
11/08/2013,823
12/08/2013,809
13/08/2013,804
14/08/2013,810
15/08/2013,824
16/08/2013,810
17/08/2013,829
18/08/2013,832
19/08/2013,813
20/08/2013,818
21/08/2013,803
22/08/2013,807
23/08/2013,807
24/08/2013,823
25/08/2013,822
26/08/2013,795
27/08/2013,799
28/08/2013,819
29/08/2013,811
30/08/2013,812
31/08/2013,824
01/09/2013,821
02/09/2013,816
03/09/2013,821
04/09/2013,798
05/09/2013,817
06/09/2013,815
07/09/2013,803
08/09/2013,810
09/09/2013,808
10/09/2013,799
11/09/2013,810
12/09/2013,790
13/09/2013,809
14/09/2013,805
15/09/2013,811
16/09/2013,815
17/09/2013,816
18/09/2013,810
19/09/2013,821
20/09/2013,834
21/09/2013,814
22/09/2013,808
23/09/2013,791
24/09/2013,812
25/09/2013,809
26/09/2013,818
27/09/2013,825
28/09/2013,825
29/09/2013,833
30/09/2013,804
01/10/2013,824
02/10/2013,791
03/10/2013,816
04/10/2013,801
05/10/2013,822
06/10/2013,822
07/10/2013,805
08/10/2013,815
09/10/2013,798
10/10/2013,807
11/10/2013,813
12/10/2013,810
13/10/2013,823
14/10/2013,811
15/10/2013,826
16/10/2013,810
17/10/2013,813
18/10/2013,817
19/10/2013,798
20/10/2013,817
21/10/2013,814
22/10/2013,813
23/10/2013,803
24/10/2013,809
25/10/2013,813
26/10/2013,818
27/10/2013,812
28/10/2013,819
29/10/2013,802
30/10/2013,819
31/10/2013,808
01/11/2013,809
02/11/2013,813
03/11/2013,814
04/11/2013,822
05/11/2013,816
06/11/2013,822
07/11/2013,803
08/11/2013,798
09/11/2013,815
10/11/2013,832
11/11/2013,814
12/11/2013,804
13/11/2013,775
14/11/2013,812
15/11/2013,806
16/11/2013,829
17/11/2013,814
18/11/2013,798
19/11/2013,813
20/11/2013,819
21/11/2013,813
22/11/2013,830
23/11/2013,831
24/11/2013,822
25/11/2013,808
26/11/2013,811
27/11/2013,805
28/11/2013,824
29/11/2013,818
30/11/2013,831
01/12/2013,825
02/12/2013,817
03/12/2013,816
04/12/2013,815
05/12/2013,824
06/12/2013,811
07/12/2013,827
08/12/2013,830
09/12/2013,811
10/12/2013,822
11/12/2013,813
12/12/2013,819
13/12/2013,822
14/12/2013,826
15/12/2013,823
16/12/2013,815
17/12/2013,829
18/12/2013,810
19/12/2013,835
20/12/2013,830
21/12/2013,822
22/12/2013,829
23/12/2013,838
24/12/2013,834
25/12/2013,818
26/12/2013,830
27/12/2013,811
28/12/2013,806
29/12/2013,824
30/12/2013,817
31/12/2013,824
01/01/2014,828
02/01/2014,835
03/01/2014,819
04/01/2014,840
05/01/2014,821
06/01/2014,821
07/01/2014,818
08/01/2014,829
09/01/2014,815
10/01/2014,842
11/01/2014,837
12/01/2014,826
13/01/2014,815
14/01/2014,812
15/01/2014,818
16/01/2014,823
17/01/2014,827
18/01/2014,826
19/01/2014,838
20/01/2014,823
21/01/2014,819
22/01/2014,818
23/01/2014,836
24/01/2014,836
25/01/2014,837
26/01/2014,837
27/01/2014,818
28/01/2014,829
29/01/2014,804
30/01/2014,819
31/01/2014,842
01/02/2014,827
02/02/2014,831
03/02/2014,829
04/02/2014,821
05/02/2014,829
06/02/2014,814
07/02/2014,841
08/02/2014,842
09/02/2014,847
10/02/2014,822
11/02/2014,812
12/02/2014,817
13/02/2014,842
14/02/2014,821
15/02/2014,846
16/02/2014,838
17/02/2014,826
18/02/2014,834
19/02/2014,831
20/02/2014,842
21/02/2014,819
22/02/2014,840
23/02/2014,834
24/02/2014,827
25/02/2014,833
26/02/2014,849
27/02/2014,842
28/02/2014,825
01/03/2014,832
02/03/2014,833
03/03/2014,836
04/03/2014,831
05/03/2014,825
06/03/2014,846
07/03/2014,845
08/03/2014,839
09/03/2014,855
10/03/2014,843
11/03/2014,848
12/03/2014,831
13/03/2014,829
14/03/2014,828
15/03/2014,836
16/03/2014,844
17/03/2014,841
18/03/2014,844
19/03/2014,842
20/03/2014,830
21/03/2014,839
22/03/2014,854
23/03/2014,841
24/03/2014,857
25/03/2014,835
26/03/2014,827
27/03/2014,839
28/03/2014,847
29/03/2014,830
30/03/2014,840
31/03/2014,837
01/04/2014,827
02/04/2014,833
03/04/2014,834
04/04/2014,850
05/04/2014,838
06/04/2014,847
07/04/2014,841
08/04/2014,824
09/04/2014,856
10/04/2014,850
11/04/2014,824
12/04/2014,837
13/04/2014,830
14/04/2014,830
15/04/2014,842
16/04/2014,840
17/04/2014,820
18/04/2014,853
19/04/2014,845
20/04/2014,828
21/04/2014,829
22/04/2014,841
23/04/2014,828
24/04/2014,834
25/04/2014,840
26/04/2014,824
27/04/2014,836
28/04/2014,825
29/04/2014,828
30/04/2014,851
01/05/2014,833
02/05/2014,845
03/05/2014,830
04/05/2014,831
05/05/2014,833
06/05/2014,824
07/05/2014,825
08/05/2014,839
09/05/2014,844
10/05/2014,854
11/05/2014,849
12/05/2014,837
13/05/2014,842
14/05/2014,837
15/05/2014,822
16/05/2014,832
17/05/2014,816
18/05/2014,847
19/05/2014,836
20/05/2014,827
21/05/2014,844
22/05/2014,826
23/05/2014,855
24/05/2014,842
25/05/2014,833
26/05/2014,832
27/05/2014,836
28/05/2014,830
29/05/2014,826
30/05/2014,819
31/05/2014,824
01/06/2014,822
02/06/2014,831
03/06/2014,820
04/06/2014,820
05/06/2014,812
06/06/2014,826
07/06/2014,838
08/06/2014,831
09/06/2014,840
10/06/2014,816
11/06/2014,821
12/06/2014,834
13/06/2014,843
14/06/2014,846
15/06/2014,826
16/06/2014,833
17/06/2014,820
18/06/2014,819
19/06/2014,821
20/06/2014,824
21/06/2014,838
22/06/2014,819
23/06/2014,822
24/06/2014,806
25/06/2014,818
26/06/2014,819
27/06/2014,824
28/06/2014,837
29/06/2014,822
30/06/2014,823
01/07/2014,827
02/07/2014,820
03/07/2014,829
04/07/2014,817
05/07/2014,830
06/07/2014,838
07/07/2014,838
08/07/2014,818
09/07/2014,809
10/07/2014,830
11/07/2014,832
12/07/2014,812
13/07/2014,810
14/07/2014,813
15/07/2014,804
16/07/2014,835
17/07/2014,821
18/07/2014,822
19/07/2014,832
20/07/2014,805
21/07/2014,806
22/07/2014,810
23/07/2014,812
24/07/2014,828
25/07/2014,833
26/07/2014,811
27/07/2014,821
28/07/2014,813
29/07/2014,799
30/07/2014,820
31/07/2014,817
01/08/2014,818
02/08/2014,807
03/08/2014,819
04/08/2014,822
05/08/2014,822
06/08/2014,809
07/08/2014,816
08/08/2014,800
09/08/2014,823
10/08/2014,820
11/08/2014,822
12/08/2014,827
13/08/2014,808
14/08/2014,820
15/08/2014,824
16/08/2014,821
17/08/2014,809
18/08/2014,805
19/08/2014,819
20/08/2014,812
21/08/2014,803
22/08/2014,809
23/08/2014,816
24/08/2014,821
25/08/2014,821
26/08/2014,802
27/08/2014,804
28/08/2014,792
29/08/2014,811
30/08/2014,820
31/08/2014,833
01/09/2014,797
02/09/2014,813
03/09/2014,816
04/09/2014,813
05/09/2014,824
06/09/2014,809
07/09/2014,815
08/09/2014,814
09/09/2014,811
10/09/2014,803
11/09/2014,810
12/09/2014,818
13/09/2014,835
14/09/2014,806
15/09/2014,826
16/09/2014,817
17/09/2014,813
18/09/2014,821
19/09/2014,812
20/09/2014,825
21/09/2014,814
22/09/2014,799
23/09/2014,813
24/09/2014,800
25/09/2014,823
26/09/2014,815
27/09/2014,827
28/09/2014,824
29/09/2014,812
30/09/2014,811
01/10/2014,818
02/10/2014,795
03/10/2014,805
04/10/2014,807
05/10/2014,812
06/10/2014,831
07/10/2014,818
08/10/2014,820
09/10/2014,808
10/10/2014,804
11/10/2014,801
12/10/2014,827
13/10/2014,798
14/10/2014,821
15/10/2014,810
16/10/2014,837
17/10/2014,818
18/10/2014,804
19/10/2014,824
20/10/2014,828
21/10/2014,806
22/10/2014,818
23/10/2014,826
24/10/2014,832
25/10/2014,807
26/10/2014,823
27/10/2014,817
28/10/2014,810
29/10/2014,788
30/10/2014,824
31/10/2014,813
01/11/2014,814
02/11/2014,811
03/11/2014,805
04/11/2014,814
05/11/2014,801
06/11/2014,811
07/11/2014,815
08/11/2014,805
09/11/2014,808
10/11/2014,812
11/11/2014,814
12/11/2014,796
13/11/2014,817
14/11/2014,809
15/11/2014,819
16/11/2014,820
17/11/2014,815
18/11/2014,802
19/11/2014,798
20/11/2014,818
21/11/2014,809
22/11/2014,810
23/11/2014,837
24/11/2014,820
25/11/2014,809
26/11/2014,805
27/11/2014,819
28/11/2014,811
29/11/2014,830
30/11/2014,816
01/12/2014,802
02/12/2014,811
03/12/2014,827
04/12/2014,805
05/12/2014,837
06/12/2014,817
07/12/2014,826
08/12/2014,824
09/12/2014,820
10/12/2014,812
11/12/2014,816
12/12/2014,805
13/12/2014,822
14/12/2014,833
15/12/2014,821
16/12/2014,811
17/12/2014,853
18/12/2014,836
19/12/2014,833
20/12/2014,820
21/12/2014,814
22/12/2014,830
23/12/2014,808
24/12/2014,827
25/12/2014,816
26/12/2014,826
27/12/2014,832
28/12/2014,816
29/12/2014,804
30/12/2014,829
31/12/2014,823
01/01/2015,796
02/01/2015,836
03/01/2015,847
04/01/2015,807
05/01/2015,822
06/01/2015,810
07/01/2015,834
08/01/2015,827
09/01/2015,835
10/01/2015,835
11/01/2015,827
12/01/2015,827
13/01/2015,825
14/01/2015,811
15/01/2015,832
16/01/2015,825
17/01/2015,815
18/01/2015,817
19/01/2015,823
20/01/2015,809
21/01/2015,824
22/01/2015,794
23/01/2015,823
24/01/2015,814
25/01/2015,812
26/01/2015,820
27/01/2015,842
28/01/2015,838
29/01/2015,822
30/01/2015,847
31/01/2015,850
01/02/2015,838
02/02/2015,823
03/02/2015,826
04/02/2015,832
05/02/2015,821
06/02/2015,843
07/02/2015,829
08/02/2015,811
09/02/2015,833
10/02/2015,824
11/02/2015,848
12/02/2015,830
13/02/2015,818
14/02/2015,834
15/02/2015,856
16/02/2015,836
17/02/2015,815
18/02/2015,836
19/02/2015,826
20/02/2015,843
21/02/2015,829
22/02/2015,839
23/02/2015,839
24/02/2015,833
25/02/2015,826
26/02/2015,836
27/02/2015,822
28/02/2015,824
01/03/2015,825
02/03/2015,829
03/03/2015,814
04/03/2015,833
05/03/2015,834
06/03/2015,845
07/03/2015,834
08/03/2015,836
09/03/2015,834
10/03/2015,838
11/03/2015,836
12/03/2015,832
13/03/2015,848
14/03/2015,829
15/03/2015,865
16/03/2015,841
17/03/2015,844
18/03/2015,841
19/03/2015,835
20/03/2015,849
21/03/2015,843
22/03/2015,828
23/03/2015,841
24/03/2015,845
25/03/2015,846
26/03/2015,852
27/03/2015,843
28/03/2015,842
29/03/2015,827
30/03/2015,838
31/03/2015,836
01/04/2015,826
02/04/2015,827
03/04/2015,840
04/04/2015,846
05/04/2015,834
06/04/2015,837
07/04/2015,837
08/04/2015,827
09/04/2015,828
10/04/2015,827
11/04/2015,844
12/04/2015,834
13/04/2015,826
14/04/2015,841
15/04/2015,846
16/04/2015,850
17/04/2015,840
18/04/2015,835
19/04/2015,826
20/04/2015,849
21/04/2015,826
22/04/2015,818
23/04/2015,835
24/04/2015,814
25/04/2015,848
26/04/2015,831
27/04/2015,840
28/04/2015,824
29/04/2015,825
30/04/2015,838
01/05/2015,823
02/05/2015,830
03/05/2015,844
04/05/2015,834
05/05/2015,829
06/05/2015,807
07/05/2015,844
08/05/2015,823
09/05/2015,819
10/05/2015,825
11/05/2015,840
12/05/2015,856
13/05/2015,830
14/05/2015,839
15/05/2015,821
16/05/2015,830
17/05/2015,845
18/05/2015,825
19/05/2015,817
20/05/2015,828
21/05/2015,833
22/05/2015,830
23/05/2015,836
24/05/2015,843
25/05/2015,825
26/05/2015,830
27/05/2015,824
28/05/2015,822
29/05/2015,840
30/05/2015,843
31/05/2015,828
01/06/2015,828
02/06/2015,804
03/06/2015,837
04/06/2015,819
05/06/2015,840
06/06/2015,836
07/06/2015,823
08/06/2015,836
09/06/2015,833
10/06/2015,830
11/06/2015,822
12/06/2015,846
13/06/2015,830
14/06/2015,825
15/06/2015,822
16/06/2015,826
17/06/2015,824
18/06/2015,840
19/06/2015,820
20/06/2015,831
21/06/2015,826
22/06/2015,838
23/06/2015,816
24/06/2015,821
25/06/2015,834
26/06/2015,831
27/06/2015,832
28/06/2015,818
29/06/2015,822
30/06/2015,819
01/07/2015,827
02/07/2015,837
03/07/2015,824
04/07/2015,831
05/07/2015,827
06/07/2015,829
07/07/2015,823
08/07/2015,801
09/07/2015,829
10/07/2015,827
11/07/2015,822
12/07/2015,815
13/07/2015,831
14/07/2015,816
15/07/2015,803
16/07/2015,808
17/07/2015,825
18/07/2015,820
19/07/2015,828
20/07/2015,820
21/07/2015,818
22/07/2015,821
23/07/2015,810
24/07/2015,822
25/07/2015,829
26/07/2015,813
27/07/2015,803
28/07/2015,834
29/07/2015,804
30/07/2015,823
31/07/2015,814
01/08/2015,807
02/08/2015,817
03/08/2015,820
04/08/2015,808
05/08/2015,816
06/08/2015,801
07/08/2015,805
08/08/2015,802
09/08/2015,840
10/08/2015,812
11/08/2015,805
12/08/2015,825
13/08/2015,808
14/08/2015,808
15/08/2015,826
16/08/2015,818
17/08/2015,830
18/08/2015,809
19/08/2015,815
20/08/2015,806
21/08/2015,818
22/08/2015,816
23/08/2015,820
24/08/2015,810
25/08/2015,820
26/08/2015,802
27/08/2015,795
28/08/2015,801
29/08/2015,806
30/08/2015,803
31/08/2015,807
01/09/2015,796
02/09/2015,803
03/09/2015,826
04/09/2015,807
05/09/2015,810
06/09/2015,828
07/09/2015,829
08/09/2015,809
09/09/2015,807
10/09/2015,805
11/09/2015,812
12/09/2015,826
13/09/2015,813
14/09/2015,809
15/09/2015,808
16/09/2015,811
17/09/2015,805
18/09/2015,811
19/09/2015,811
20/09/2015,805
21/09/2015,805
22/09/2015,815
23/09/2015,808
24/09/2015,804
25/09/2015,810
26/09/2015,828
27/09/2015,813
28/09/2015,821
29/09/2015,824
30/09/2015,806
01/10/2015,792
02/10/2015,816
03/10/2015,813
04/10/2015,817
05/10/2015,835
06/10/2015,790
07/10/2015,816
08/10/2015,813
09/10/2015,814
10/10/2015,824
11/10/2015,799
12/10/2015,807
13/10/2015,787
14/10/2015,803
15/10/2015,806
16/10/2015,815
17/10/2015,812
18/10/2015,816
19/10/2015,816
20/10/2015,799
21/10/2015,823
22/10/2015,779
23/10/2015,803
24/10/2015,819
25/10/2015,799
26/10/2015,808
27/10/2015,810
28/10/2015,800
29/10/2015,797
30/10/2015,828
31/10/2015,817
01/11/2015,800
02/11/2015,816
03/11/2015,822
04/11/2015,809
05/11/2015,816
06/11/2015,821
07/11/2015,809
08/11/2015,808
09/11/2015,814
10/11/2015,808
11/11/2015,804
12/11/2015,798
13/11/2015,819
14/11/2015,814
15/11/2015,835
16/11/2015,806
17/11/2015,807
18/11/2015,802
19/11/2015,809
20/11/2015,822
21/11/2015,822
22/11/2015,817
23/11/2015,829
24/11/2015,820
25/11/2015,794
26/11/2015,816
27/11/2015,824
28/11/2015,822
29/11/2015,826
30/11/2015,826
01/12/2015,804
02/12/2015,817
03/12/2015,805
04/12/2015,820
05/12/2015,814
06/12/2015,815
07/12/2015,828
08/12/2015,824
09/12/2015,817
10/12/2015,836
11/12/2015,826
12/12/2015,814
13/12/2015,832
14/12/2015,820
15/12/2015,800
16/12/2015,804
17/12/2015,832
18/12/2015,822
19/12/2015,823
20/12/2015,822
21/12/2015,813
22/12/2015,819
23/12/2015,813
24/12/2015,820
25/12/2015,825
26/12/2015,825
27/12/2015,810
28/12/2015,813
29/12/2015,835
30/12/2015,797
31/12/2015,826
01/01/2016,809
02/01/2016,824
03/01/2016,822
04/01/2016,816
05/01/2016,829
06/01/2016,821
07/01/2016,807
08/01/2016,820
09/01/2016,836
10/01/2016,829
11/01/2016,826
12/01/2016,840
13/01/2016,839
14/01/2016,812
15/01/2016,825
16/01/2016,836
17/01/2016,825
18/01/2016,836
19/01/2016,830
20/01/2016,840
21/01/2016,818
