Date Time,p (mbar)
314367.0,989.3
314368.0,989.53
314431.0,989.9
314432.0,990.02
314495.0,991.29
314496.0,991.38
314559.0,990.73
314560.0,990.72
314623.0,988.88
314624.0,989.01
314687.0,987.72
314688.0,987.68
314751.0,991.91
314752.0,991.83
314815.0,992.55
314816.0,992.6
314879.0,998.21
314880.0,998.33
314943.0,999.67
314944.0,999.57
315007.0,996.27
315008.0,996.04
315071.0,981.61
315072.0,981.39
315135.0,978.21
315136.0,978.35
315199.0,989.44
315200.0,989.78
315263.0,1000.14
315264.0,1000.27
315327.0,997.38
315328.0,997.1
315391.0,1002.24
315392.0,1002.47
315455.0,1006.57
315456.0,1006.47
315519.0,1003.34
315520.0,1003.27
315583.0,1004.36
315584.0,1004.39
315647.0,1005.11
315648.0,1005.14
315711.0,1006.55
315712.0,1006.59
315775.0,1007.75
315776.0,1007.99
315839.0,1005.89
315840.0,1005.7
315903.0,997.42
315904.0,997.18
315967.0,997.07
315968.0,997.26
316031.0,1002.01
316032.0,1002.05
316095.0,995.33
316096.0,995.13
316159.0,989.85
316160.0,989.97
316223.0,998.5
316224.0,998.74
316287.0,1003.86
316288.0,1003.9
316351.0,1003.91
316352.0,1003.86
316415.0,1002.66
316416.0,1002.45
316479.0,999.82
316480.0,999.64
316543.0,996.52
316544.0,996.6
316607.0,996.54
316608.0,996.5
316671.0,1000.34
316672.0,1000.42
316735.0,1000.83
316736.0,1000.8
316799.0,997.07
316800.0,997.09
316863.0,990.01
316864.0,990.0
316927.0,994.17
316928.0,994.16
316991.0,986.03
316992.0,986.15
317055.0,982.47
317056.0,982.45
317119.0,978.1
317120.0,978.24
317183.0,985.32
317184.0,985.42
317247.0,986.75
317248.0,986.79
317311.0,991.13
317312.0,991.32
317375.0,990.85
317376.0,991.01
317439.0,988.68
317440.0,988.69
317503.0,985.8
317504.0,985.71
317567.0,980.62
317568.0,980.56
317631.0,980.89
317632.0,980.76
317695.0,983.42
317696.0,983.27
317759.0,989.42
317760.0,989.23
317823.0,980.91
317824.0,980.76
317887.0,978.04
317888.0,977.98
317951.0,981.87
317952.0,981.88
318015.0,979.6
318016.0,979.52
318079.0,984.12
318080.0,984.37
318143.0,989.41
318144.0,989.39
318207.0,990.72
318208.0,990.72
318271.0,988.66
318272.0,988.64
318335.0,988.23
318336.0,988.23
318399.0,985.48
318400.0,985.44
318463.0,983.98
318464.0,983.97
318527.0,983.78
318528.0,983.81
318591.0,985.67
318592.0,985.59
318655.0,987.31
318656.0,987.41
318719.0,987.45
318720.0,987.41
318783.0,987.24
318784.0,987.22
318847.0,989.24
318848.0,989.28
318911.0,993.2
318912.0,993.21
318975.0,996.91
318976.0,996.84
319039.0,998.12
319040.0,998.15
319103.0,993.15
319104.0,993.01
319167.0,993.52
319168.0,993.56
319231.0,998.36
319232.0,998.51
319295.0,999.69
319296.0,999.69
319359.0,997.99
319360.0,998.03
319423.0,991.38
319424.0,991.23
319487.0,987.47
319488.0,987.55
319551.0,990.39
319552.0,990.49
319615.0,992.42
319616.0,992.44
319679.0,987.44
319680.0,987.31
319743.0,970.8
319744.0,970.66
319807.0,968.59
319808.0,968.57
319871.0,958.15
319872.0,957.94
319935.0,945.66
319936.0,945.65
319999.0,949.93
320000.0,950.03
320063.0,952.67
320064.0,952.76
320127.0,955.32
320128.0,955.49
320191.0,960.29
320192.0,960.28
320255.0,963.28
320256.0,963.41
320319.0,966.91
320320.0,967.0
320383.0,970.07
320384.0,970.09
320447.0,971.91
320448.0,971.93
320511.0,973.47
320512.0,973.5
320575.0,975.5
320576.0,975.52
320639.0,980.12
320640.0,980.25
320703.0,985.45
320704.0,985.51
320767.0,990.46
320768.0,990.54
320831.0,993.42
320832.0,993.51
320895.0,997.5
320896.0,997.6
320959.0,998.7
320960.0,998.76
321023.0,1001.59
321024.0,1001.64
321087.0,1003.52
321088.0,1003.36
321151.0,998.71
321152.0,998.31
321215.0,991.1
321216.0,991.02
321279.0,996.57
321280.0,996.69
321343.0,999.4
321344.0,999.31
321407.0,995.55
321408.0,995.52
321471.0,997.99
321472.0,997.95
321535.0,1000.3
321536.0,1000.42
321599.0,1002.04
321600.0,1002.08
321663.0,1001.55
321664.0,1001.54
321727.0,998.95
321728.0,998.83
321791.0,997.02
321792.0,997.0
321855.0,995.55
321856.0,995.44
321919.0,995.23
321920.0,995.27
321983.0,993.12
321984.0,993.08
322047.0,989.37
322048.0,989.34
322111.0,986.26
322112.0,986.24
322175.0,984.68
322176.0,984.68
322239.0,986.54
322240.0,986.56
322303.0,989.04
322304.0,989.12
322367.0,991.72
322368.0,991.85
322431.0,993.31
322432.0,993.28
322495.0,995.33
322496.0,995.38
322559.0,1002.27
322560.0,1002.34
322623.0,1010.12
322624.0,1010.28
322687.0,1012.83
322688.0,1012.93
322751.0,1010.23
322752.0,1010.24
322815.0,1005.86
322816.0,1005.75
322879.0,999.87
322880.0,999.87
322943.0,995.46
322944.0,995.25
323007.0,987.9
323008.0,987.62
323071.0,978.75
323072.0,978.63
323135.0,971.45
323136.0,971.39
323199.0,975.51
323200.0,975.56
323263.0,981.02
323264.0,981.21
323327.0,983.26
323328.0,983.35
323391.0,977.16
323392.0,977.03
323455.0,970.98
323456.0,971.02
323519.0,973.81
323520.0,973.78
323583.0,980.81
323584.0,980.69
323647.0,987.34
323648.0,987.38
323711.0,991.27
323712.0,991.22
323775.0,993.72
323776.0,993.79
323839.0,995.48
323840.0,995.53
323903.0,990.2
323904.0,990.17
323967.0,984.25
323968.0,984.22
324031.0,984.99
324032.0,985.15
324095.0,992.34
324096.0,992.33
324159.0,993.34
324160.0,993.1
324223.0,988.05
324224.0,987.76
324287.0,978.38
324288.0,978.51
324351.0,977.82
324352.0,977.67
324415.0,973.46
324416.0,973.64
324479.0,979.76
324480.0,979.94
324543.0,989.71
324544.0,989.83
324607.0,990.43
324608.0,990.26
324671.0,990.89
324672.0,990.93
324735.0,996.66
324736.0,996.74
324799.0,998.82
324800.0,998.91
324863.0,1006.76
324864.0,1006.85
324927.0,1008.12
324928.0,1008.24
324991.0,1008.41
324992.0,1008.41
325055.0,1007.48
325056.0,1007.56
325119.0,1007.2
325120.0,1007.19
325183.0,1003.98
325184.0,1003.97
325247.0,1001.93
325248.0,1001.81
325311.0,999.49
325312.0,999.39
325375.0,996.69
325376.0,996.75
325439.0,1001.0
325440.0,1000.96
325503.0,999.76
325504.0,999.82
325567.0,999.07
325568.0,999.02
325631.0,998.83
325632.0,998.92
325695.0,1000.63
325696.0,1000.76
325759.0,1000.58
325760.0,1000.54
325823.0,1002.75
325824.0,1002.78
325887.0,1004.72
325888.0,1004.7
325951.0,1002.4
325952.0,1002.26
326015.0,1000.03
326016.0,1000.04
326079.0,999.19
326080.0,999.19
326143.0,998.46
326144.0,998.46
326207.0,999.8
326208.0,999.85
326271.0,999.59
326272.0,999.64
326335.0,999.47
326336.0,999.51
326399.0,1000.29
326400.0,1000.19
326463.0,998.69
326464.0,998.68
326527.0,999.67
326528.0,999.68
326591.0,1000.3
326592.0,1000.3
326655.0,998.82
326656.0,998.85
326719.0,998.75
326720.0,998.83
326783.0,997.25
326784.0,997.36
326847.0,998.02
326848.0,998.1
326911.0,998.44
326912.0,998.38
326975.0,999.19
326976.0,999.11
327039.0,996.98
327040.0,996.88
327103.0,991.61
327104.0,991.5
327167.0,987.73
327168.0,987.7
327231.0,990.71
327232.0,990.75
327295.0,997.77
327296.0,997.74
327359.0,997.76
327360.0,997.8
327423.0,993.2
327424.0,993.16
327487.0,987.84
327488.0,987.7
327551.0,984.32
327552.0,984.24
327615.0,982.32
327616.0,982.28
327679.0,982.35
327680.0,982.27
327743.0,980.45
327744.0,980.3
327807.0,976.66
327808.0,976.58
327871.0,979.79
327872.0,979.79
327935.0,981.01
327936.0,980.99
327999.0,983.54
328000.0,983.63
328063.0,989.07
328064.0,989.14
328127.0,994.95
328128.0,995.06
328191.0,992.57
328192.0,992.3
328255.0,985.01
328256.0,984.88
328319.0,977.73
328320.0,977.59
328383.0,965.31
328384.0,965.18
328447.0,969.13
328448.0,969.35
328511.0,980.24
328512.0,980.34
328575.0,969.28
328576.0,968.79
328639.0,969.6
328640.0,969.67
328703.0,979.18
328704.0,979.07
328767.0,985.81
328768.0,985.87
328831.0,988.17
328832.0,988.1
328895.0,980.02
328896.0,980.1
328959.0,990.42
328960.0,990.59
329023.0,993.84
329024.0,993.78
329087.0,990.35
329088.0,990.32
329151.0,988.93
329152.0,988.84
329215.0,988.58
329216.0,988.61
329279.0,992.6
329280.0,992.67
329343.0,996.24
329344.0,996.23
329407.0,997.34
329408.0,997.36
329471.0,998.8
329472.0,998.95
329535.0,1004.85
329536.0,1004.89
329599.0,1008.81
329600.0,1008.9
329663.0,1004.3
329664.0,1004.39
329727.0,1003.43
329728.0,1003.44
329791.0,1003.78
329792.0,1003.73
329855.0,1004.93
329856.0,1004.83
329919.0,1000.42
329920.0,1000.31
329983.0,998.08
329984.0,998.05
330047.0,996.77
330048.0,996.71
330111.0,992.52
330112.0,992.53
330175.0,991.88
330176.0,991.98
330239.0,993.25
330240.0,993.33
330303.0,1002.48
330304.0,1002.45
330367.0,999.71
330368.0,999.63
330431.0,995.9
330432.0,995.9
330495.0,1002.32
330496.0,1002.29
330559.0,1002.83
330560.0,1002.87
330623.0,1001.2
330624.0,1001.12
330687.0,994.64
330688.0,994.65
330751.0,992.87
330752.0,992.86
330815.0,986.3
330816.0,986.28
330879.0,986.42
330880.0,986.42
330943.0,986.36
330944.0,986.35
331007.0,987.57
331008.0,987.52
331071.0,988.76
331072.0,988.78
331135.0,993.14
331136.0,993.22
331199.0,998.72
331200.0,998.74
331263.0,997.22
331264.0,997.22
331327.0,996.15
331328.0,996.13
331391.0,994.89
331392.0,994.89
331455.0,997.58
331456.0,997.67
331519.0,997.64
331520.0,997.57
331583.0,1000.37
331584.0,1000.41
331647.0,1000.1
331648.0,1000.01
331711.0,999.97
331712.0,999.97
331775.0,999.57
331776.0,999.57
331839.0,996.62
331840.0,996.49
331903.0,994.3
331904.0,994.28
331967.0,988.74
331968.0,988.75
332031.0,988.8
332032.0,988.83
332095.0,985.34
332096.0,985.28
332159.0,984.54
332160.0,984.54
332223.0,982.02
332224.0,981.98
332287.0,982.6
332288.0,982.6
332351.0,981.95
332352.0,981.87
332415.0,979.13
332416.0,979.12
332479.0,975.47
332480.0,975.42
332543.0,978.27
332544.0,978.4
332607.0,982.17
332608.0,982.26
332671.0,988.11
332672.0,988.19
332735.0,994.46
332736.0,994.45
332799.0,992.79
332800.0,992.63
332863.0,989.12
332864.0,989.12
332927.0,987.75
332928.0,987.7
332991.0,984.94
332992.0,984.85
333055.0,982.73
333056.0,982.76
333119.0,979.75
333120.0,979.8
333183.0,983.6
333184.0,983.72
333247.0,985.05
333248.0,985.0
333311.0,984.04
333312.0,984.04
333375.0,981.05
333376.0,981.05
333439.0,979.48
333440.0,979.42
333503.0,983.68
333504.0,983.84
333567.0,982.36
333568.0,982.37
333631.0,976.67
333632.0,976.71
333695.0,978.73
333696.0,978.82
333759.0,986.07
333760.0,986.05
333823.0,985.61
333824.0,985.59
333887.0,989.5
333888.0,989.51
333951.0,991.07
333952.0,991.04
334015.0,993.07
334016.0,993.1
334079.0,990.11
334080.0,990.0
334143.0,987.9
334144.0,987.98
334207.0,989.94
334208.0,989.98
334271.0,989.67
334272.0,989.7
334335.0,995.63
334336.0,995.67
334399.0,998.93
334400.0,999.05
334463.0,1001.27
334464.0,1001.21
334527.0,997.92
334528.0,997.82
334591.0,994.51
334592.0,994.52
334655.0,990.72
334656.0,990.66
334719.0,990.56
334720.0,990.72
334783.0,994.88
334784.0,994.87
334847.0,985.85
334848.0,985.7
334911.0,985.97
334912.0,986.05
334975.0,985.42
334976.0,985.23
335039.0,985.5
335040.0,985.46
335103.0,988.23
335104.0,988.31
335167.0,992.94
335168.0,993.03
335231.0,994.05
335232.0,994.03
335295.0,995.3
335296.0,995.42
335359.0,998.77
335360.0,998.74
335423.0,994.75
335424.0,994.71
335487.0,990.38
335488.0,990.38
335551.0,980.84
335552.0,980.61
335615.0,977.95
335616.0,977.97
335679.0,980.22
335680.0,980.23
335743.0,984.1
335744.0,984.19
335807.0,985.67
335808.0,985.79
335871.0,990.26
335872.0,990.35
335935.0,995.34
335936.0,995.37
335999.0,997.63
336000.0,997.69
336063.0,1000.28
336064.0,1000.25
336127.0,996.63
336128.0,996.52
336191.0,994.49
336192.0,994.43
336255.0,991.94
336256.0,991.81
336319.0,992.91
336320.0,992.93
336383.0,993.37
336384.0,993.34
336447.0,990.09
336448.0,990.1
336511.0,987.99
336512.0,988.01
336575.0,985.76
336576.0,985.7
336639.0,988.24
336640.0,988.34
336703.0,991.59
336704.0,991.58
336767.0,994.65
336768.0,994.66
336831.0,995.65
336832.0,995.69
336895.0,993.69
336896.0,993.56
336959.0,990.21
336960.0,990.1
337023.0,986.49
337024.0,986.41
337087.0,987.04
337088.0,987.04
337151.0,981.39
337152.0,981.37
337215.0,983.9
337216.0,983.86
337279.0,987.26
337280.0,987.2
337343.0,991.08
337344.0,991.05
337407.0,988.31
337408.0,988.23
337471.0,985.86
337472.0,985.86
337535.0,989.46
337536.0,989.7
337599.0,990.13
337600.0,990.19
337663.0,989.07
337664.0,989.05
337727.0,988.17
337728.0,988.18
337791.0,990.13
337792.0,990.21
337855.0,993.82
337856.0,993.85
337919.0,1000.63
337920.0,1000.66
337983.0,1001.02
337984.0,1000.96
338047.0,999.04
338048.0,998.92
338111.0,996.15
338112.0,996.04
338175.0,991.52
338176.0,991.63
338239.0,993.7
338240.0,993.64
338303.0,994.54
338304.0,994.64
338367.0,1000.36
338368.0,1000.37
338431.0,1000.59
338432.0,1000.54
338495.0,999.97
338496.0,999.93
338559.0,999.05
338560.0,998.86
338623.0,998.78
338624.0,998.69
338687.0,999.98
338688.0,999.95
338751.0,1000.08
338752.0,1000.24
338815.0,999.9
338816.0,999.93
338879.0,996.78
338880.0,996.73
338943.0,996.53
338944.0,996.56
339007.0,993.71
339008.0,993.74
339071.0,989.55
339072.0,989.35
339135.0,985.62
339136.0,985.53
339199.0,983.93
339200.0,983.95
339263.0,982.75
339264.0,982.72
339327.0,983.41
339328.0,983.58
339391.0,984.6
339392.0,984.65
339455.0,981.9
339456.0,982.01
339519.0,987.5
339520.0,987.54
339583.0,991.48
339584.0,991.52
339647.0,994.87
339648.0,994.88
339711.0,994.65
339712.0,994.63
339775.0,997.27
339776.0,997.34
339839.0,997.79
339840.0,997.71
339903.0,991.81
339904.0,991.86
339967.0,987.69
339968.0,987.74
340031.0,985.72
340032.0,985.82
340095.0,988.74
340096.0,988.82
340159.0,989.19
340160.0,989.19
340223.0,989.86
340224.0,989.84
340287.0,991.37
340288.0,991.33
340351.0,992.77
340352.0,992.71
340415.0,990.87
340416.0,990.82
340479.0,987.78
340480.0,987.71
340543.0,985.06
340544.0,985.1
340607.0,981.14
340608.0,981.1
340671.0,979.5
340672.0,979.74
340735.0,985.08
340736.0,985.17
340799.0,990.26
340800.0,990.34
340863.0,995.68
340864.0,995.64
340927.0,996.67
340928.0,996.62
340991.0,996.64
340992.0,996.63
341055.0,995.24
341056.0,995.27
341119.0,994.51
341120.0,994.5
341183.0,991.57
341184.0,991.55
341247.0,989.32
341248.0,989.34
341311.0,988.91
341312.0,988.89
341375.0,993.87
341376.0,993.88
341439.0,995.28
341440.0,995.18
341503.0,995.0
341504.0,994.96
341567.0,994.27
341568.0,994.19
341631.0,993.72
341632.0,993.89
341695.0,995.7
341696.0,995.8
341759.0,994.04
341760.0,994.04
341823.0,995.85
341824.0,995.83
341887.0,994.37
341888.0,994.39
341951.0,995.43
341952.0,995.45
342015.0,995.25
342016.0,995.24
342079.0,995.99
342080.0,995.97
342143.0,997.95
342144.0,998.05
342207.0,996.19
342208.0,996.22
342271.0,995.0
342272.0,994.93
342335.0,990.57
342336.0,990.6
342399.0,992.09
342400.0,992.1
342463.0,987.19
342464.0,987.06
342527.0,990.57
342528.0,990.08
342591.0,994.03
342592.0,993.97
342655.0,992.47
342656.0,992.42
342719.0,987.25
342720.0,987.1
342783.0,980.62
342784.0,981.85
342847.0,982.28
342848.0,982.5
342911.0,984.31
342912.0,984.35
342975.0,985.68
342976.0,985.7
343039.0,991.34
343040.0,991.3
343103.0,995.98
343104.0,996.04
343167.0,996.25
343168.0,996.25
343231.0,994.52
343232.0,994.52
343295.0,990.82
343296.0,991.0
343359.0,989.24
343360.0,989.31
343423.0,990.01
343424.0,990.07
343487.0,990.46
343488.0,990.58
343551.0,990.24
343552.0,990.23
343615.0,989.78
343616.0,989.84
343679.0,988.4
343680.0,988.34
343743.0,988.39
343744.0,988.36
343807.0,990.81
343808.0,990.84
343871.0,993.41
343872.0,993.42
343935.0,991.33
343936.0,991.39
343999.0,992.23
344000.0,992.28
344063.0,989.97
344064.0,989.98
344127.0,989.23
344128.0,989.3
344191.0,986.95
344192.0,986.93
344255.0,986.91
344256.0,986.93
344319.0,989.1
344320.0,989.09
344383.0,989.49
344384.0,989.5
344447.0,982.35
344448.0,982.33
344511.0,983.86
344512.0,984.01
344575.0,988.11
344576.0,988.1
344639.0,986.9
344640.0,986.99
344703.0,987.54
344704.0,987.6
344767.0,987.22
344768.0,987.26
344831.0,988.24
344832.0,988.21
344895.0,986.03
344896.0,985.95
344959.0,986.87
344960.0,986.65
345023.0,989.7
345024.0,989.71
345087.0,989.42
345088.0,989.55
345151.0,988.96
345152.0,988.93
345215.0,981.43
345216.0,981.32
345279.0,977.33
345280.0,977.21
345343.0,978.95
345344.0,979.02
345407.0,987.09
345408.0,987.14
345471.0,987.62
345472.0,987.45
345535.0,981.48
345536.0,981.35
345599.0,976.86
345600.0,976.76
345663.0,978.94
345664.0,978.99
345727.0,979.73
345728.0,979.67
345791.0,980.72
345792.0,980.79
345855.0,982.59
345856.0,982.6
345919.0,980.29
345920.0,980.16
345983.0,985.58
345984.0,985.6
346047.0,987.08
346048.0,987.12
346111.0,990.5
346112.0,990.58
346175.0,993.08
346176.0,993.13
346239.0,990.96
346240.0,990.92
346303.0,989.5
346304.0,989.6
346367.0,987.43
346368.0,987.42
346431.0,991.31
346432.0,991.32
346495.0,992.01
346496.0,991.95
346559.0,992.35
346560.0,992.34
346623.0,990.79
346624.0,990.79
346687.0,989.29
346688.0,989.3
346751.0,986.23
346752.0,986.13
346815.0,989.1
346816.0,989.19
346879.0,993.95
346880.0,993.96
346943.0,989.83
346944.0,989.94
347007.0,989.6
347008.0,989.67
347071.0,988.49
347072.0,988.34
347135.0,989.09
347136.0,989.1
347199.0,988.58
347200.0,988.57
347263.0,988.52
347264.0,988.53
347327.0,992.22
347328.0,992.49
347391.0,993.86
347392.0,993.77
347455.0,994.69
347456.0,994.71
347519.0,990.68
347520.0,990.6
347583.0,989.8
347584.0,989.84
347647.0,986.27
347648.0,986.1
347711.0,986.5
347712.0,986.65
347775.0,989.48
347776.0,989.41
347839.0,992.96
347840.0,993.03
347903.0,994.88
347904.0,994.88
347967.0,993.93
347968.0,994.03
348031.0,993.74
348032.0,993.68
348095.0,986.86
348096.0,986.78
348159.0,983.55
348160.0,983.51
348223.0,979.68
348224.0,979.94
348287.0,981.5
348288.0,981.5
348351.0,982.42
348352.0,982.37
348415.0,983.97
348416.0,984.0
348479.0,983.99
348480.0,983.81
348543.0,982.85
348544.0,982.81
348607.0,983.2
348608.0,983.27
348671.0,984.27
348672.0,984.23
348735.0,985.53
348736.0,985.57
348799.0,989.54
348800.0,989.59
348863.0,991.92
348864.0,992.03
348927.0,993.49
348928.0,993.54
348991.0,996.38
348992.0,996.41
349055.0,997.56
349056.0,997.64
349119.0,998.85
349120.0,998.91
349183.0,999.68
349184.0,999.72
349247.0,997.09
349248.0,997.09
349311.0,996.36
349312.0,996.36
349375.0,993.19
349376.0,993.08
349439.0,990.46
349440.0,990.3
349503.0,985.07
349504.0,984.97
349567.0,981.05
349568.0,981.01
349631.0,980.66
349632.0,980.73
349695.0,981.15
349696.0,981.47
349759.0,985.94
349760.0,986.32
349823.0,991.2
349824.0,991.19
349887.0,992.11
349888.0,992.08
349951.0,989.49
349952.0,989.42
350015.0,986.57
350016.0,986.44
350079.0,985.79
350080.0,985.74
350143.0,984.71
350144.0,984.71
350207.0,991.22
350208.0,991.31
350271.0,994.59
350272.0,994.67
350335.0,998.08
350336.0,998.07
350399.0,994.64
350400.0,994.64
350463.0,993.36
350464.0,993.4
350527.0,989.88
350528.0,989.77
350591.0,989.39
350592.0,989.32
350655.0,985.83
350656.0,985.72
350719.0,982.73
350720.0,982.72
350783.0,982.21
350784.0,982.1
350847.0,987.62
350848.0,987.61
350911.0,991.07
350912.0,991.11
350975.0,989.12
350976.0,989.11
351039.0,987.61
351040.0,987.4
351103.0,986.95
351104.0,987.02
351167.0,987.74
351168.0,987.68
351231.0,988.04
351232.0,987.95
351295.0,987.19
351296.0,987.15
351359.0,986.88
351360.0,986.84
351423.0,987.58
351424.0,987.65
351487.0,989.27
351488.0,989.45
351551.0,993.41
351552.0,993.32
351615.0,993.87
351616.0,993.75
351679.0,995.38
351680.0,995.45
351743.0,998.17
351744.0,998.22
351807.0,997.19
351808.0,997.09
351871.0,996.36
351872.0,996.37
351935.0,997.7
351936.0,997.66
351999.0,997.71
352000.0,997.72
352063.0,997.77
352064.0,997.79
352127.0,995.33
352128.0,995.27
352191.0,993.63
352192.0,993.57
352255.0,991.97
352256.0,991.92
352319.0,990.93
352320.0,990.84
352383.0,989.85
352384.0,989.78
352447.0,988.41
352448.0,988.4
352511.0,986.43
352512.0,986.27
352575.0,980.74
352576.0,980.69
352639.0,977.64
352640.0,977.7
352703.0,978.56
352704.0,978.56
352767.0,983.47
352768.0,983.47
352831.0,981.1
352832.0,981.22
352895.0,979.29
352896.0,979.29
352959.0,975.07
352960.0,974.86
353023.0,972.98
353024.0,973.01
353087.0,974.8
353088.0,974.9
353151.0,982.69
353152.0,983.12
353215.0,989.39
353216.0,989.37
353279.0,990.95
353280.0,991.01
353343.0,993.73
353344.0,993.69
353407.0,993.65
353408.0,993.66
353471.0,995.86
353472.0,995.87
353535.0,995.42
353536.0,995.39
353599.0,993.89
353600.0,993.79
353663.0,991.33
353664.0,991.22
353727.0,986.57
353728.0,986.53
353791.0,980.52
353792.0,980.39
353855.0,977.45
353856.0,977.48
353919.0,978.89
353920.0,978.73
353983.0,984.48
353984.0,984.49
354047.0,990.1
354048.0,990.15
354111.0,992.82
354112.0,992.73
354175.0,993.91
354176.0,993.9
354239.0,994.95
354240.0,995.0
354303.0,996.18
354304.0,996.23
354367.0,998.22
354368.0,998.31
354431.0,999.71
354432.0,999.78
354495.0,1002.7
354496.0,1002.75
354559.0,1005.05
354560.0,1004.95
354623.0,1007.86
354624.0,1007.87
354687.0,1009.73
354688.0,1009.73
354751.0,1009.08
354752.0,1009.09
354815.0,1010.08
354816.0,1010.02
354879.0,1008.47
354880.0,1008.51
354943.0,1008.48
354944.0,1008.53
355007.0,1006.56
355008.0,1006.66
355071.0,1005.47
355072.0,1005.38
355135.0,1003.04
355136.0,1002.94
355199.0,1002.16
355200.0,1002.21
355263.0,998.72
355264.0,998.51
355327.0,993.68
355328.0,993.59
355391.0,990.01
355392.0,989.84
355455.0,987.8
355456.0,987.92
355519.0,989.46
355520.0,989.55
355583.0,989.85
355584.0,989.82
355647.0,990.28
355648.0,990.22
355711.0,987.74
355712.0,987.72
355775.0,983.69
355776.0,983.56
355839.0,981.14
355840.0,981.04
355903.0,981.84
355904.0,981.86
355967.0,984.58
355968.0,984.56
356031.0,988.33
356032.0,988.41
356095.0,990.65
356096.0,990.77
356159.0,993.22
356160.0,993.27
356223.0,993.42
356224.0,993.42
356287.0,993.41
356288.0,993.54
356351.0,994.65
356352.0,994.69
356415.0,993.63
356416.0,993.62
356479.0,992.57
356480.0,992.63
356543.0,993.42
356544.0,993.39
356607.0,993.79
356608.0,993.79
356671.0,994.2
356672.0,994.21
356735.0,992.7
356736.0,992.69
356799.0,991.33
356800.0,991.35
356863.0,991.19
356864.0,991.21
356927.0,991.36
356928.0,991.36
356991.0,991.16
356992.0,991.1
357055.0,992.45
357056.0,992.38
357119.0,987.57
357120.0,987.43
357183.0,987.98
357184.0,988.05
357247.0,989.29
357248.0,989.27
357311.0,990.48
357312.0,990.6
357375.0,990.65
357376.0,990.61
357439.0,991.84
357440.0,991.82
357503.0,992.17
357504.0,992.11
357567.0,991.92
357568.0,991.83
357631.0,992.89
357632.0,992.89
357695.0,994.35
357696.0,994.28
357759.0,994.17
357760.0,994.16
357823.0,993.28
357824.0,993.3
357887.0,994.75
357888.0,994.74
357951.0,994.37
357952.0,994.41
358015.0,992.53
358016.0,992.4
358079.0,990.55
358080.0,990.47
358143.0,988.28
358144.0,988.22
358207.0,991.98
358208.0,992.06
358271.0,997.37
358272.0,997.42
358335.0,997.69
358336.0,997.68
358399.0,995.39
358400.0,995.27
358463.0,991.34
358464.0,991.34
358527.0,993.3
358528.0,993.36
358591.0,997.71
358592.0,997.75
358655.0,999.52
358656.0,999.44
358719.0,996.62
358720.0,996.44
358783.0,994.41
358784.0,994.4
358847.0,993.48
358848.0,993.45
358911.0,990.77
358912.0,990.72
358975.0,988.05
358976.0,987.97
359039.0,986.24
359040.0,986.17
359103.0,988.03
359104.0,988.02
359167.0,993.19
359168.0,993.31
359231.0,998.57
359232.0,998.62
359295.0,1001.52
359296.0,1001.48
359359.0,1003.33
359360.0,1003.3
359423.0,1004.05
359424.0,1003.97
359487.0,1003.14
359488.0,1003.21
359551.0,1004.54
359552.0,1004.62
359615.0,1003.87
359616.0,1003.87
359679.0,1003.06
359680.0,1003.13
359743.0,1000.2
359744.0,1000.12
359807.0,998.62
359808.0,998.54
359871.0,994.45
359872.0,994.37
359935.0,993.97
359936.0,993.91
359999.0,994.91
360000.0,994.9
360063.0,994.56
360064.0,994.56
360127.0,995.86
360128.0,995.89
360191.0,995.2
360192.0,995.24
360255.0,995.17
360256.0,995.21
360319.0,995.05
360320.0,995.06
360383.0,995.53
360384.0,995.57
360447.0,997.36
360448.0,997.37
360511.0,996.82
360512.0,996.7
360575.0,1003.6
360576.0,1003.51
360639.0,997.9
360640.0,997.74
360703.0,992.82
360704.0,993.02
360767.0,995.61
360768.0,995.63
360831.0,993.47
360832.0,993.35
360895.0,995.38
360896.0,995.26
360959.0,995.84
360960.0,995.81
361023.0,997.0
361024.0,996.87
361087.0,997.45
361088.0,997.35
361151.0,999.31
361152.0,999.22
361215.0,999.48
361216.0,999.43
361279.0,996.04
361280.0,996.06
361343.0,994.25
361344.0,994.19
361407.0,997.73
361408.0,997.74
361471.0,997.11
361472.0,997.02
361535.0,989.87
361536.0,989.66
361599.0,981.74
361600.0,981.79
361663.0,986.18
361664.0,986.29
361727.0,988.09
361728.0,988.01
361791.0,987.86
361792.0,987.71
361855.0,984.0
361856.0,983.94
361919.0,983.12
361920.0,983.17
361983.0,978.62
361984.0,978.65
362047.0,988.96
362048.0,989.04
362111.0,984.88
362112.0,984.79
362175.0,985.6
362176.0,985.51
362239.0,981.17
362240.0,981.44
362303.0,980.26
362304.0,980.15
362367.0,972.55
362368.0,972.5
362431.0,969.9
362432.0,969.85
362495.0,970.15
362496.0,970.11
362559.0,972.76
362560.0,973.0
362623.0,978.19
362624.0,978.32
362687.0,983.76
362688.0,983.88
362751.0,993.64
362752.0,993.68
362815.0,997.91
362816.0,997.93
362879.0,995.92
362880.0,995.88
362943.0,987.53
362944.0,987.41
363007.0,980.15
363008.0,980.14
363071.0,979.06
363072.0,979.03
363135.0,982.2
363136.0,982.33
363199.0,989.71
363200.0,989.81
363263.0,995.02
363264.0,995.08
363327.0,992.4
363328.0,992.19
363391.0,986.53
363392.0,986.44
363455.0,981.79
363456.0,981.91
